DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
3,309,1,2015,7,8,3,309,30,27,9,9,124,320,1,1,52,NEOG
1,101,5,2015,5,12,1,101,48,999,4,9,156,320,4,1,52,51
1,101,5,2015,17,9,1,101,999,999,9,9,192,320,9,9,26,52
1,101,1,2015,4,9,1,101,42,34,9,4,208,320,1,5,52,52
1,101,5,2015,6,11,1,101,30,30,9,4,218,320,1,4,IGNORADO,NEOG
1,101,1,2015,14,10,1,101,999,999,9,9,276,320,9,9,NEOG,NEOG
1,101,1,2015,10,12,1,101,999,999,9,9,276,320,9,9,NEOG,NEOG
1,101,2,2015,17,11,1,114,28,27,9,4,320,320,1,4,12,21
1,101,1,2015,17,11,20,2001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,24,7,21,2106,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,14,8,1,101,40,36,4,4,320,320,4,4,43,NEOG
1,101,1,2015,11,4,1,101,999,999,9,9,320,320,1,1,NEOG,41
1,101,1,2015,3,7,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,25,2,1,108,999,999,4,9,320,320,4,3,NEOG,43
1,101,1,2015,15,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,1,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,11,9,1,101,999,999,9,9,320,320,9,9,52,NEOG
1,101,1,2015,1,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,10,10,2,208,47,37,4,4,320,320,9,9,61,NEOG
1,101,1,2015,2,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,22,9,1,115,999,999,9,9,320,320,9,1,NEOG,NEOG
1,101,1,2015,1,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,25,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,14,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,5,9,1,106,40,33,9,4,320,320,9,5,IGNORADO,44
1,101,1,2015,23,10,1,108,48,45,9,4,320,320,1,4,NEOG,41
1,101,1,2015,26,11,1,101,999,999,9,9,320,320,9,9,NEOG,43
1,101,1,2015,1,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,43
1,101,1,2015,3,10,1,106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,16,7,1,101,32,26,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,5,9,1,101,52,999,4,9,320,320,4,9,52,NEOG
1,101,1,2015,29,9,1,101,999,999,9,9,320,320,1,1,96,NEOG
1,101,1,2015,5,12,6,602,58,59,4,4,320,320,1,1,92,NEOG
1,101,1,2015,29,9,1,101,999,999,9,9,320,320,9,9,41,NEOG
1,101,1,2015,17,10,1,107,59,51,4,4,320,320,5,2,26,NEOG
1,101,1,2015,31,7,1,101,999,999,9,9,320,320,9,9,92,NEOG
1,101,1,2015,20,11,1,101,999,999,9,9,320,9999,9,9,75,NEOG
1,101,1,2015,27,6,1,101,999,999,9,9,320,320,9,9,61,NEOG
1,101,1,2015,1,12,1,101,999,999,9,9,320,320,9,9,NEOG,IGNORADO
1,101,1,2015,4,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,22,10,1,101,999,999,9,9,320,320,9,9,21,NEOG
1,101,1,2015,29,10,1,108,999,999,9,9,320,9999,9,9,31,23
1,101,1,2015,3,11,1,101,46,38,4,4,320,320,5,5,21,23
1,101,1,2015,11,12,22,2212,23,20,4,4,320,320,4,4,NEOG,41
1,101,1,2015,12,8,1,101,999,999,9,9,320,320,9,9,34,NEOG
1,101,1,2015,19,9,1,115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,15,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,17,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,27,10,1,101,999,999,9,9,320,320,9,9,52,NEOG
1,101,1,2015,28,10,1,101,29,29,4,4,320,320,4,4,43,35
1,101,1,2015,24,10,1,101,999,999,9,9,320,320,1,1,NEOG,NEOG
1,101,1,2015,22,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,8,10,15,1504,47,34,9,4,320,320,2,4,71,34
1,101,1,2015,13,10,9,901,999,999,9,9,320,320,9,9,NEOG,IGNORADO
1,101,1,2015,8,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,15,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,24,11,14,1401,31,34,1,4,320,320,2,4,NEOG,NEOG
1,101,1,2015,23,9,1,101,28,30,4,4,320,320,5,5,34,24
1,101,1,2015,10,11,1,117,32,29,4,4,320,320,4,4,NEOG,41
1,101,1,2015,13,10,1,101,999,999,9,9,320,320,9,9,24,41
1,101,1,2015,4,4,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,1,2015,6,11,1,101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,1,2015,24,11,1,101,23,23,4,4,320,1034,4,5,NEOG,NEOG
1,101,1,2015,28,10,1,101,32,37,4,4,320,320,4,5,NEOG,26
1,101,1,2015,29,10,1,101,26,26,9,9,320,320,9,9,34,35
1,101,1,2015,5,5,1,101,999,999,9,9,320,320,9,9,92,NEOG
1,101,1,2015,20,11,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,1,2015,11,12,1,115,37,30,4,4,320,320,4,9,NEOG,NEOG
1,101,1,2015,22,9,1,101,30,32,4,4,320,320,5,4,25,23
1,101,1,2015,30,12,1,101,53,52,9,4,320,320,4,3,NEOG,51
1,101,2,2015,28,11,1,116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,17,11,1,101,999,999,9,9,320,320,9,1,43,41
1,101,2,2015,10,10,1,101,33,26,4,4,320,320,5,4,24,42
1,101,2,2015,19,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,9,10,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,18,7,1,101,41,38,4,4,320,320,5,5,NEOG,24
1,101,2,2015,22,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,8,9,1,115,43,38,9,9,320,320,1,1,34,NEOG
1,101,2,2015,11,11,9,901,999,999,9,9,320,320,9,9,21,21
1,101,2,2015,9,10,1,101,26,24,4,4,320,320,4,4,52,41
1,101,2,2015,6,10,1,105,73,30,4,4,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,9,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,7,11,1,115,999,31,9,1,320,320,9,3,NEOG,NEOG
1,101,2,2015,5,12,10,1008,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,11,12,1,101,999,999,9,9,320,320,9,9,81,NEOG
1,101,2,2015,6,11,1,101,999,999,9,9,320,320,9,9,41,NEOG
1,101,2,2015,15,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,8,12,1,101,29,27,9,4,320,320,1,5,NEOG,NEOG
1,101,2,2015,22,7,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,9,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,26,9,1,101,33,36,4,4,320,320,4,4,72,11
1,101,2,2015,11,2,3,301,999,999,9,9,320,320,9,9,NEOG,IGNORADO
1,101,2,2015,1,9,1,116,25,29,4,4,320,320,3,2,71,81
1,101,2,2015,10,11,1,101,999,999,9,9,320,320,9,9,NEOG,41
1,101,2,2015,25,9,1,101,999,999,9,9,320,320,9,9,33,35
1,101,2,2015,10,11,1,108,999,999,9,9,320,320,9,9,52,NEOG
1,101,2,2015,11,9,1,101,999,999,9,9,320,340,9,9,NEOG,NEOG
1,101,2,2015,27,3,1,101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,2,2015,27,11,5,503,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,13,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,24,11,1,106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,27,11,6,613,40,36,4,9,320,320,2,9,71,IGNORADO
1,101,2,2015,6,8,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,23,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,2,7,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,3,11,1,101,999,999,9,9,320,320,9,9,NEOG,41
1,101,2,2015,9,4,1,101,50,999,4,9,320,320,4,9,71,NEOG
1,101,2,2015,15,12,1,101,999,999,9,9,320,320,9,9,NEOG,41
1,101,2,2015,1,12,1,101,999,999,9,9,320,320,9,9,75,NEOG
1,101,2,2015,5,12,1,101,46,35,4,4,320,320,2,4,51,NEOG
1,101,2,2015,22,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,11,4,3,309,38,27,9,9,320,320,1,1,NEOG,23
1,101,2,2015,16,10,1,114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,13,11,1,101,56,999,9,9,320,320,9,9,NEOG,41
1,101,2,2015,5,12,1,101,999,999,9,9,320,320,9,9,24,44
1,101,2,2015,30,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,11,12,1,101,999,999,9,9,320,320,9,9,72,NEOG
1,101,2,2015,5,12,16,1601,999,39,1,4,320,320,9,4,NEOG,41
1,101,2,2015,11,12,1,108,999,999,9,9,320,320,9,9,92,NEOG
1,101,2,2015,1,12,21,2107,56,51,4,4,320,320,1,2,61,51
1,101,2,2015,22,7,1,115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,5,11,7,704,999,999,1,1,320,320,9,1,NEOG,NEOG
1,101,2,2015,16,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,28,11,1,101,999,999,9,9,320,320,9,9,43,NEOG
1,101,2,2015,2,12,1,101,999,999,9,9,320,320,9,9,22,24
1,101,2,2015,24,10,1,101,999,999,9,9,320,320,9,9,52,NEOG
1,101,2,2015,26,9,1,101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,101,2,2015,18,7,1,103,46,35,4,4,320,320,2,2,IGNORADO,NEOG
1,101,2,2015,17,7,1,101,999,999,9,9,320,320,9,9,43,41
1,101,2,2015,27,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,23,12,1,108,999,999,9,9,320,320,1,1,61,NEOG
1,101,2,2015,23,5,1,101,999,999,9,9,320,320,9,9,34,NEOG
1,101,2,2015,11,11,3,301,58,36,9,9,320,320,1,1,22,41
1,101,2,2015,19,12,1,101,999,999,9,9,320,320,9,9,74,NEOG
1,101,2,2015,18,11,1,101,999,999,9,9,320,320,9,9,23,NEOG
1,101,2,2015,26,11,1,102,26,21,4,4,320,320,4,4,NEOG,NEOG
1,101,2,2015,5,12,1,101,999,999,9,9,320,320,9,1,NEOG,NEOG
1,101,2,2015,8,12,1,101,37,33,4,4,320,320,5,5,52,26
1,101,2,2015,20,11,1,101,999,999,9,9,320,320,9,9,21,22
1,101,2,2015,10,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,12,11,6,605,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,19,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,24,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,21,8,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,2,2015,5,9,5,501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,16,10,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,6,10,1,101,999,999,9,9,320,320,9,9,31,34
1,101,2,2015,17,1,1,116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,2,2015,1,12,1,101,28,29,4,9,320,320,2,9,31,NEOG
1,101,3,2015,30,12,6,603,999,999,9,9,320,9999,9,1,61,IGNORADO
1,101,3,2015,4,11,1,101,40,22,4,4,320,320,2,3,71,NEOG
1,101,3,2015,1,12,1,101,32,28,9,9,320,320,5,1,35,43
1,101,3,2015,16,10,1,101,27,27,4,4,320,320,4,4,35,51
1,101,3,2015,23,10,1,101,39,41,9,9,320,320,1,1,NEOG,NEOG
1,101,3,2015,6,3,1,106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,3,2015,10,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,30,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,14,11,1,101,999,999,9,9,320,320,9,9,21,21
1,101,3,2015,21,7,1,101,999,999,9,9,320,320,9,9,23,23
1,101,3,2015,30,1,1,101,999,63,9,9,320,723,9,1,12,NEOG
1,101,3,2015,13,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,8,12,16,1609,27,24,1,1,320,320,2,1,NEOG,NEOG
1,101,3,2015,13,8,1,101,45,43,4,4,320,320,5,4,34,NEOG
1,101,3,2015,12,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,29,12,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,25,9,1,101,999,999,9,9,320,320,1,9,NEOG,NEOG
1,101,3,2015,24,7,1,101,34,35,4,4,320,320,5,4,25,NEOG
1,101,3,2015,10,9,3,302,999,999,9,9,320,840,9,1,IGNORADO,IGNORADO
1,101,3,2015,13,11,1,115,32,30,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,15,12,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,3,2015,16,10,1,101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,101,3,2015,11,9,1,115,999,999,9,9,320,320,9,9,NEOG,43
1,101,3,2015,14,7,12,1201,60,999,9,9,320,320,1,1,35,NEOG
1,101,3,2015,15,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,16,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,8,7,1,113,999,999,9,9,320,320,9,9,NEOG,21
1,101,3,2015,3,11,5,501,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,22,8,1,101,26,31,4,4,320,320,5,4,NEOG,NEOG
1,101,3,2015,5,8,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,8,12,1,107,58,53,4,4,320,320,4,2,52,NEOG
1,101,3,2015,28,8,1,108,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,3,2015,12,11,1,115,30,38,4,4,320,320,2,4,81,23
1,101,3,2015,15,12,3,308,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,3,2015,19,12,1,101,999,999,9,9,320,320,9,9,83,NEOG
1,101,3,2015,10,11,1,101,999,999,9,9,320,320,1,1,NEOG,NEOG
1,101,3,2015,24,11,1,102,38,35,4,4,320,320,5,5,21,22
1,101,3,2015,3,9,1,101,999,999,9,9,320,320,9,9,35,41
1,101,3,2015,2,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,6,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,30,9,5,502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,3,2015,25,9,1,116,32,26,4,4,320,320,3,2,71,51
1,101,3,2015,24,9,12,1212,55,52,4,4,320,320,4,2,52,NEOG
1,101,3,2015,29,9,1,101,999,999,9,9,320,320,9,9,92,NEOG
1,101,3,2015,3,12,9,903,51,49,9,1,320,320,9,4,IGNORADO,23
1,101,3,2015,24,11,1,108,999,999,9,9,320,320,9,9,71,NEOG
1,101,3,2015,1,10,1,102,36,28,4,4,320,320,4,4,52,NEOG
1,101,3,2015,9,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,27,11,1,101,999,999,9,9,320,320,9,9,IGNORADO,32
1,101,3,2015,12,9,1,101,26,23,4,4,320,320,4,4,NEOG,NEOG
1,101,3,2015,3,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,30,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,3,2015,21,5,1,101,999,999,9,9,320,320,1,9,NEOG,NEOG
1,101,4,2015,16,10,1,101,999,23,9,4,320,320,9,3,75,NEOG
1,101,4,2015,4,11,1,101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,4,2015,7,10,1,106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,15,12,1,101,999,999,9,9,320,320,9,9,21,NEOG
1,101,4,2015,18,8,6,605,999,999,9,9,320,320,9,9,11,NEOG
1,101,4,2015,26,11,1,101,37,37,9,4,320,320,9,4,11,NEOG
1,101,4,2015,24,11,1,101,999,999,9,9,320,320,1,1,NEOG,NEOG
1,101,4,2015,28,10,1,101,999,999,9,9,320,320,9,9,52,NEOG
1,101,4,2015,15,4,1,101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,4,2015,23,12,1,108,999,999,9,9,320,320,1,1,43,41
1,101,4,2015,6,11,5,512,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,3,10,1,101,999,999,9,9,320,320,9,9,81,NEOG
1,101,4,2015,17,11,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,30,4,1,108,999,999,9,9,320,320,1,1,43,41
1,101,4,2015,23,7,1,101,29,27,4,4,320,320,4,4,35,42
1,101,4,2015,24,3,13,1327,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,4,2015,9,4,1,113,32,32,4,4,320,320,5,5,26,26
1,101,4,2015,30,9,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,10,1,1,102,40,999,4,9,320,320,3,9,71,IGNORADO
1,101,4,2015,14,8,1,101,999,999,9,9,320,320,1,9,NEOG,NEOG
1,101,4,2015,10,11,1,115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,4,2015,5,11,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,4,2015,5,9,1,101,999,999,9,9,320,320,1,1,33,NEOG
1,101,4,2015,30,12,11,1106,26,18,4,4,320,320,3,3,NEOG,NEOG
1,101,4,2015,29,5,1,116,999,999,9,9,320,320,9,9,71,NEOG
1,101,4,2015,28,10,1,108,999,999,9,9,320,320,9,1,52,23
1,101,4,2015,19,12,1,101,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
1,101,4,2015,2,12,1,101,36,33,4,4,320,320,4,5,52,52
1,101,4,2015,3,12,1,101,999,999,9,9,320,320,9,9,43,23
1,101,4,2015,5,11,1,101,999,999,9,9,320,320,9,9,43,IGNORADO
1,101,4,2015,18,9,1,108,43,38,4,4,320,320,3,5,81,24
1,101,4,2015,30,12,1,103,39,30,4,4,320,320,4,5,24,12
1,101,4,2015,30,12,3,301,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,3,3,1,111,46,39,9,9,320,320,1,1,IGNORADO,IGNORADO
1,101,4,2015,7,10,12,1217,39,999,4,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,6,11,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,4,2015,9,10,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,4,2015,14,4,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,4,2015,30,12,1,115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,4,2015,5,6,1,101,42,42,4,4,320,320,2,4,83,33
1,101,5,2015,22,8,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,5,2015,7,11,1,101,999,999,9,9,320,723,9,9,NEOG,NEOG
1,101,5,2015,3,4,1,101,999,999,9,9,320,320,1,1,23,23
1,101,5,2015,5,3,1,101,27,30,9,4,320,320,9,4,34,41
1,101,5,2015,1,12,1,101,999,999,9,9,320,320,9,9,72,41
1,101,5,2015,13,10,1,101,28,29,4,4,320,320,2,4,54,35
1,101,5,2015,24,10,14,1401,44,43,1,1,320,320,4,4,52,52
1,101,5,2015,30,12,1,108,41,45,9,9,320,320,4,9,43,NEOG
1,101,5,2015,14,10,1,101,999,999,9,9,320,320,9,9,31,NEOG
1,101,5,2015,26,5,1,101,999,999,9,9,320,320,9,9,43,NEOG
1,101,5,2015,15,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,5,2015,6,10,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,5,2015,17,11,1,101,999,36,9,4,320,320,9,5,IGNORADO,26
1,101,5,2015,24,1,1,115,999,999,9,9,320,320,9,9,73,43
1,101,5,2015,15,12,1,101,40,40,9,4,320,320,9,4,35,24
1,101,5,2015,7,5,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,5,2015,17,12,1,115,24,21,4,4,320,320,4,4,21,NEOG
1,101,5,2015,24,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,5,2015,24,11,1,112,73,67,4,4,320,320,9,9,35,NEOG
1,101,5,2015,13,10,3,301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,5,2015,9,12,1,101,999,999,9,9,320,320,9,9,52,NEOG
1,101,5,2015,5,11,21,2103,999,999,9,9,320,320,9,9,92,NEOG
1,101,5,2015,3,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,5,2015,4,12,3,301,999,999,9,9,320,724,9,9,IGNORADO,IGNORADO
1,101,5,2015,24,10,1,101,29,23,4,4,320,320,3,3,NEOG,NEOG
1,101,5,2015,5,8,12,1216,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,5,2015,9,9,1,101,999,999,9,9,320,320,9,9,NEOG,23
1,101,5,2015,21,11,1,115,999,999,9,9,320,320,9,1,92,NEOG
1,101,5,2015,26,8,1,101,999,999,9,9,320,320,1,1,23,41
1,101,5,2015,23,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,6,2015,24,11,1,101,999,999,9,9,320,320,1,1,43,41
1,101,6,2015,22,9,16,1609,33,30,4,1,320,320,4,2,54,NEOG
1,101,6,2015,26,9,1,101,34,30,4,4,320,320,5,5,21,26
1,101,6,2015,24,11,1,101,999,46,9,9,320,32,9,1,54,NEOG
1,101,6,2015,11,11,22,2207,38,34,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,6,2015,8,12,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,6,2015,12,9,1,108,999,999,9,9,320,320,1,1,NEOG,NEOG
1,101,6,2015,2,10,1,101,42,32,9,9,320,320,1,1,24,32
1,101,6,2015,29,1,1,101,33,28,4,4,320,320,4,4,NEOG,NEOG
1,101,6,2015,30,10,1,101,999,999,9,9,320,320,9,9,12,41
1,101,6,2015,30,12,2,201,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,101,6,2015,27,10,6,609,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,6,2015,11,9,1,101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,101,6,2015,2,9,1,101,999,999,9,9,320,320,9,9,43,41
1,101,6,2015,29,8,1,101,999,999,9,9,320,320,9,1,43,IGNORADO
1,101,6,2015,8,9,1,106,26,26,4,4,320,320,9,4,NEOG,NEOG
1,101,6,2015,7,2,1,101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,101,6,2015,24,7,14,1421,39,999,4,9,320,320,9,9,NEOG,NEOG
5,506,1,2015,10,10,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,2,2015,14,11,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,2,2015,5,11,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,2,2015,19,9,1,101,38,41,4,4,320,320,4,4,33,23
5,506,2,2015,5,11,1,116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,2,2015,22,10,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,3,2015,26,3,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,506,3,2015,29,9,5,506,26,27,9,4,320,320,1,4,NEOG,41
5,506,4,2015,15,12,5,506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,504,2,2015,9,10,5,501,999,999,9,9,320,320,9,9,NEOG,NEOG
5,504,3,2015,3,10,18,1803,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,504,5,2015,3,12,5,502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,509,1,2015,27,8,1,101,999,999,9,9,320,320,9,9,61,81
5,509,1,2015,30,10,5,510,31,29,4,4,320,320,4,4,NEOG,33
5,509,3,2015,9,12,5,509,999,999,9,9,320,320,9,9,43,NEOG
5,509,3,2015,30,8,5,510,30,28,4,4,320,320,3,4,54,23
5,509,4,2015,3,3,5,503,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,509,4,2015,29,10,5,509,31,23,4,4,320,320,4,2,NEOG,NEOG
5,509,4,2015,18,9,5,509,39,28,9,4,320,320,9,2,61,NEOG
5,509,5,2015,29,8,5,509,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,509,5,2015,11,12,5,509,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,509,5,2015,29,10,5,509,25,21,4,4,320,320,2,3,83,NEOG
10,1003,1,2015,19,6,10,1003,25,21,4,4,320,320,2,1,NEOG,NEOG
10,1003,1,2015,23,10,10,1001,999,999,9,9,320,320,9,9,IGNORADO,NEOG
10,1003,2,2015,5,12,10,1003,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1003,2,2015,12,11,10,1003,28,17,4,9,320,320,4,1,43,NEOG
10,1003,6,2015,12,12,10,1003,999,999,9,9,320,320,9,9,NEOG,NEOG
17,1702,5,2015,30,12,17,1702,41,39,4,4,320,320,3,2,52,NEOG
17,1704,3,2015,30,12,17,1704,999,999,9,9,320,320,9,9,NEOG,NEOG
3,309,6,2015,2,12,3,309,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
7,717,3,2015,9,9,7,717,999,999,9,9,320,320,9,9,92,NEOG
11,1101,1,2015,12,11,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
11,1101,1,2015,14,11,11,1101,25,20,4,4,320,320,3,4,NEOG,NEOG
11,1101,1,2015,4,9,11,1101,999,39,9,9,320,320,9,9,IGNORADO,IGNORADO
11,1101,1,2015,3,12,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
11,1101,2,2015,19,11,6,604,38,35,9,9,320,320,1,1,61,NEOG
11,1101,2,2015,12,12,9,920,999,999,9,9,320,320,1,1,61,NEOG
11,1101,2,2015,2,12,13,1314,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
11,1101,2,2015,30,9,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
