depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj
1,0101,9,2010,5,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,19,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0921,9,2010,20,8,2010,9,0921,31,25,1,1,320,320,4,1,9712,9712
1,0115,9,2010,5,8,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0110,9,2010,23,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
8,0801,9,2010,22,6,2010,8,0801,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,11,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,2,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
15,1501,9,2010,29,3,2010,15,1501,999,999,9,9,320,320,9,1,9712,9712
1,0101,10,2010,23,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,29,6,2010,4,0401,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,11,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,5,8,2010,1,0101,39,39,9,9,320,320,9,9,9712,9712
1,0108,10,2010,24,9,2010,1,0101,999,21,9,9,320,320,9,1,9712,9712
1,0101,10,2010,1,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,10,2010,12,4,2010,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,11,2010,1,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,6,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,11,2010,8,9,2010,16,1601,999,999,9,9,222,320,9,9,9712,9712
1,0101,11,2010,1,7,2010,1,0101,999,38,9,9,320,320,9,9,9712,9712
1,0101,11,2010,15,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
15,1501,11,2010,29,9,2010,15,1501,21,20,9,9,320,320,1,1,9712,9712
16,1601,11,2010,10,9,2010,16,1601,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,21,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
19,1905,11,2010,19,7,2010,19,1905,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2010,10,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2010,10,11,2010,1,0101,42,46,9,9,320,320,9,9,9712,9712
1,0101,12,2010,25,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0902,12,2010,8,6,2010,9,0901,32,26,9,9,320,320,1,1,9712,9712
1,0101,12,2010,6,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,12,2010,25,10,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
20,2001,12,2010,22,11,2010,20,2001,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2010,8,6,2010,1,0101,60,53,9,9,320,320,1,1,9712,9712
1,0101,12,2010,30,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1603,12,2010,13,7,2010,16,1601,32,999,2,2,320,320,4,3,9712,9712
1,0101,3,2010,5,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2010,15,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2010,26,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2010,10,2,2010,1,0101,34,28,9,9,320,320,1,1,9712,9712
1,0108,5,2010,25,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2010,25,3,2010,1,0101,999,48,9,9,320,320,1,1,9712,9712
1,0101,5,2010,11,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2010,8,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2010,26,2,2010,1,0101,23,21,9,9,320,320,4,1,9712,9712
1,0101,6,2010,25,3,2010,1,0101,999,999,9,9,320,840,9,9,9712,9712
1,0101,6,2010,7,4,2010,1,0101,28,28,2,2,320,320,9,9,9712,9712
1,0101,6,2010,10,3,2010,1,0101,999,999,2,2,320,320,9,9,9712,9712
21,2101,6,2010,3,5,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2010,15,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
21,2101,6,2010,14,4,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2010,16,3,2010,11,1101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,4,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,1,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
13,1301,7,2010,17,6,2010,13,1301,27,26,9,9,320,320,1,1,9712,9712
1,0101,7,2010,21,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
10,1008,7,2010,4,5,2010,10,1008,37,32,1,1,320,320,2,2,9712,9712
12,1215,7,2010,15,6,2010,12,1215,26,20,2,2,320,320,4,4,9712,9712
1,0101,7,2010,7,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,21,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,10,5,2010,1,0101,999,999,9,9,320,320,1,1,9712,9712
1,0101,7,2010,12,7,2010,1,0101,999,999,9,9,320,320,9,1,9712,9712
1,0101,8,2010,16,3,2010,1,0101,37,999,9,9,320,320,5,9,9712,9712
1,0101,8,2010,15,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2010,24,6,2010,1,0101,25,20,9,9,320,320,1,1,9712,9712
1,0101,8,2010,3,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0110,8,2010,29,6,2010,1,0101,27,27,1,2,320,320,1,1,9712,9712
1,0115,8,2010,11,6,2010,1,0115,999,999,9,9,320,320,9,1,9712,9712
1,0101,8,2010,7,6,2010,1,0101,999,21,9,9,320,320,9,9,9712,9712
1,0115,8,2010,3,6,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
19,1901,8,2010,24,6,2010,19,1901,24,30,2,2,840,320,9,9,9712,9712
1,0101,8,2010,23,7,2010,1,0101,48,999,2,9,320,320,1,9,9712,9712
1,0101,8,2010,14,7,2010,1,0101,25,26,9,2,320,320,9,5,9712,9712
1,0101,8,2010,5,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2010,26,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,8,2010,23,7,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2010,22,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,6,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
15,1507,9,2010,17,8,2010,15,1507,50,999,9,9,320,320,1,9,9712,9712
1,0101,9,2010,11,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0114,9,2010,4,8,2010,1,0114,24,22,9,9,320,320,9,4,9712,9712
12,1202,9,2010,16,8,2010,12,1201,999,999,1,1,320,320,4,9,9712,9712
11,1101,9,2010,12,8,2010,11,1101,26,24,9,9,320,320,1,1,9712,9712
1,0101,9,2010,9,7,2010,1,0101,999,999,9,9,320,320,9,1,9712,9712
21,2101,9,2010,5,8,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,15,7,2010,1,0101,999,999,9,9,320,320,1,9,9712,9712
1,0101,9,2010,26,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,9,2010,31,8,2010,9,0901,37,38,2,1,320,320,4,4,9712,9712
1,0101,9,2010,15,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0114,9,2010,2,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,24,6,2010,1,0101,36,28,9,9,320,320,9,9,9712,9712
1,0101,9,2010,27,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,16,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,6,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
12,1220,10,2010,4,8,2010,12,1220,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,13,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,14,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,19,8,2010,1,0101,999,999,9,9,840,320,9,9,9712,9712
1,0115,10,2010,18,8,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0108,10,2010,18,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,10,2010,31,8,2010,1,0108,39,999,9,9,320,222,1,9,9712,9712
1,0101,11,2010,30,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,11,2010,15,1,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,12,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0506,11,2010,21,10,2010,10,1001,29,22,9,9,320,320,1,1,9712,9712
9,0902,11,2010,26,7,2010,8,0801,23,21,2,2,320,320,4,9,9712,9712
1,0101,11,2010,4,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,25,3,2010,1,0101,27,23,9,9,320,320,9,9,9712,9712
1,0101,11,2010,19,10,2010,1,0101,39,39,2,2,320,320,1,1,9712,9712
1,0101,12,2010,27,10,2010,1,0101,38,37,9,2,320,320,9,4,9712,9712
9,0901,12,2010,29,6,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2010,25,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2010,14,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2010,19,8,2010,1,0115,31,25,2,2,320,320,9,9,9712,9712
9,0901,12,2010,2,11,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
21,2101,2,2010,12,1,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
17,1701,3,2010,22,1,2010,17,1703,999,999,9,9,320,320,9,9,9712,9712
21,2101,3,2010,3,2,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2010,5,2,2010,1,0101,999,26,9,9,320,320,9,9,9712,9712
9,0901,3,2010,8,1,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,4,2010,3,3,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0920,4,2010,24,3,2010,9,0920,999,999,9,9,320,320,9,9,9712,9712
5,0501,4,2010,6,4,2010,5,0501,30,26,2,2,320,320,9,9,9712,9712
12,1215,5,2010,2,2,2010,11,1101,999,999,9,9,320,320,9,9,9712,9712
12,1202,5,2010,26,3,2010,12,1201,999,999,1,1,320,320,3,3,9712,9712
10,1008,5,2010,14,4,2010,10,1008,37,32,1,1,320,320,2,2,9712,9712
1,0101,6,2010,12,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,6,2010,10,3,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
11,1107,6,2010,12,5,2010,11,1101,999,999,9,9,320,320,9,9,9712,9712
1,0116,6,2010,21,4,2010,1,0101,27,24,2,2,320,320,9,9,9712,9712
9,0901,6,2010,28,4,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
5,0501,6,2010,4,5,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
11,1108,6,2010,8,6,2010,11,1101,19,15,9,9,320,320,9,9,9712,9712
1,0101,6,2010,28,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,15,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,19,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,11,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,9,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2010,31,5,2010,1,0101,28,25,2,9,320,320,4,1,9712,9712
1,0101,8,2010,1,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
10,1001,8,2010,6,5,2010,10,1001,26,24,2,2,320,320,9,9,9712,9712
1,0108,8,2010,7,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,8,2010,31,5,2010,1,0101,25,22,9,9,320,320,9,9,9712,9712
1,0101,8,2010,29,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,9,2010,20,7,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,19,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2010,12,8,2010,1,0101,33,999,2,9,320,320,3,9,9712,9712
1,0101,9,2010,17,6,2010,1,0101,999,999,9,9,320,320,1,1,9712,9712
1,0115,9,2010,3,8,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0108,9,2010,20,5,2010,1,0108,28,999,9,9,320,320,4,9,9712,9712
1,0101,9,2010,29,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0103,9,2010,18,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
19,1901,10,2010,13,7,2010,19,1901,999,999,9,9,320,320,9,9,9712,9712
9,0902,10,2010,23,7,2010,9,0901,30,28,2,2,320,320,9,4,9712,9712
1,0114,10,2010,15,3,2010,1,0108,999,31,9,9,320,320,9,9,9712,9712
1,0114,10,2010,29,6,2010,1,0114,999,999,2,2,320,320,9,9,9712,9712
1,0101,10,2010,30,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,26,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2010,9,7,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
17,1701,10,2010,26,8,2010,17,1701,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2010,23,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2010,20,8,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,17,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,7,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,28,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,15,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,11,2010,16,6,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,29,6,2010,1,0101,999,999,9,9,320,320,1,1,9712,9712
1,0101,11,2010,11,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2010,23,9,2010,1,0101,999,999,9,9,320,76,9,9,9712,9712
1,0101,12,2010,17,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,12,2010,9,2,2010,1,0108,28,27,9,9,320,320,1,1,9712,9712
1,0108,12,2010,8,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2010,19,11,2010,1,0115,27,29,9,9,320,320,1,1,9712,9712
1,0101,12,2010,23,9,2010,1,0101,31,999,2,9,320,320,4,9,9712,9712
1,0108,12,2010,21,10,2010,1,0101,46,999,9,9,320,320,1,9,9712,9712
1,0101,1,2011,4,10,2010,1,0101,999,999,9,9,320,320,1,9,9712,9712
5,0501,1,2011,20,8,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,25,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,2,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,1,2011,6,8,2010,16,1601,33,27,2,2,320,320,1,4,9712,9712
1,0101,1,2011,25,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,21,10,2010,1,0101,999,999,9,9,320,320,9,1,9712,9712
1,0101,2,2011,26,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,7,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,13,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,2,2011,14,12,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,23,7,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,29,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,11,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,25,3,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,2,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,3,2011,7,12,2010,16,1601,20,19,1,1,320,320,2,2,9712,9712
1,0101,3,2011,11,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,3,2011,27,12,2010,16,1601,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2011,4,10,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2011,18,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2011,7,12,2010,1,0101,999,999,9,9,320,320,1,9,9712,9712
1,0101,1,2011,4,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0920,1,2011,19,11,2010,9,0920,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,25,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,1,2011,27,9,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
5,0501,1,2011,19,10,2010,5,0501,22,28,2,2,320,320,9,9,9712,9712
1,0101,1,2011,10,12,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
5,0512,1,2011,28,12,2010,5,0512,999,31,9,2,320,320,9,4,9712,9712
1,0101,1,2011,11,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,5,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,7,10,2010,1,0101,37,22,9,9,320,320,1,1,9712,9712
1,0101,1,2011,24,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,2,2011,4,11,2010,1,0115,999,999,9,9,320,320,1,9,9712,9712
1,0101,2,2011,8,12,2010,1,0101,38,43,2,9,320,320,4,1,9712,9712
1,0101,2,2011,16,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,13,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,7,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,6,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,4,11,2010,1,0101,25,25,9,9,320,320,1,1,9712,9712
5,0509,3,2011,6,12,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,27,10,2010,1,0101,24,18,9,2,320,320,1,4,9712,9712
1,0101,3,2011,9,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,10,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,15,2,2010,16,1601,999,999,9,9,320,320,9,9,9712,9712
9,0920,3,2011,30,11,2010,9,0920,999,999,2,2,320,320,9,9,9712,9712
1,0101,4,2011,16,2,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2011,27,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2011,11,10,2010,1,0101,18,18,2,2,320,320,3,3,9712,9712
2,0207,6,2011,10,12,2010,2,0207,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,7,12,2010,1,0101,38,38,9,9,320,320,9,9,9712,9712
1,0101,1,2011,15,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
22,2214,1,2011,12,4,2010,22,2201,999,26,9,9,320,320,9,9,9712,9712
16,1601,1,2011,27,12,2010,16,1601,999,999,9,9,320,320,9,9,9712,9712
5,0501,2,2011,13,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,14,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,2,2011,4,10,2010,16,1601,999,999,9,9,320,320,9,9,9712,9712
17,1703,2,2011,2,8,2010,17,1703,999,999,9,9,320,320,9,9,9712,9712
1,0114,2,2011,18,5,2010,1,0114,999,999,9,9,-1,-1,9,1,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,28,12,2010,1,0101,31,999,9,9,320,320,4,9,9712,9712
7,0701,3,2011,20,12,2010,7,0701,31,30,1,1,320,320,9,4,9712,9712
1,0101,3,2011,20,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,6,5,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
19,1901,3,2011,29,12,2010,19,1901,36,29,2,2,320,320,9,9,9712,9712
1,0101,4,2011,23,8,2010,1,0101,32,32,9,9,320,320,1,9,9712,9712
1,0101,4,2011,4,8,2010,1,0101,57,50,2,2,320,320,1,1,9712,9712
1,0101,5,2011,7,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,5,2011,26,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2011,27,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2011,8,7,2010,1,0101,999,999,9,9,320,320,1,9,9712,9712
21,2101,1,2011,14,12,2010,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,9,4,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,24,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,5,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0501,2,2011,12,7,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,13,12,2010,1,0108,999,999,9,9,320,320,9,9,9712,9712
18,1805,2,2011,29,10,2010,8,0801,999,999,9,9,320,320,9,9,9712,9712
18,1805,2,2011,8,12,2010,18,1801,27,27,2,2,320,320,3,3,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,14,4,2010,1,0101,48,42,2,2,320,320,1,1,9712,9712
1,0101,2,2011,9,12,2010,1,0101,999,999,1,1,320,320,2,2,9712,9712
1,0108,2,2011,10,11,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,2,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,6,9,2010,1,0101,31,999,2,9,320,320,4,9,9712,9712
1,0101,4,2011,30,11,2010,1,0101,29,32,2,2,320,320,9,9,9712,9712
1,0101,4,2011,23,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
10,1001,4,2011,18,11,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2011,21,6,2010,11,1101,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2011,26,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2011,13,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2011,14,6,2010,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2011,14,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,12,7,2010,1,0101,49,999,9,9,320,320,1,9,9712,9712
12,1201,1,2011,11,10,2010,1,0108,999,999,2,2,320,320,4,4,9712,9712
1,0115,1,2011,28,10,2010,1,0115,999,999,9,9,320,320,1,1,9712,9712
1,0101,1,2011,21,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,25,8,2010,1,0114,999,999,9,9,320,320,1,9,9712,9712
1,0101,1,2011,6,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0501,1,2011,27,9,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,16,4,2010,1,0101,999,999,9,9,320,320,1,1,9712,9712
1,0101,2,2011,13,12,2010,17,1703,999,999,9,9,320,320,9,9,9712,9712
5,0501,2,2011,10,2,2010,5,0501,26,24,2,2,320,320,9,9,9712,9712
1,0115,2,2011,10,12,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,2,2011,21,12,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
9,0901,2,2011,1,7,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,2,2011,13,10,2010,9,0901,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,2,2011,10,8,2010,2,0201,999,999,9,9,320,320,9,9,9712,9712
1,0101,2,2011,8,11,2010,1,0101,27,27,2,2,320,320,9,9,9712,9712
5,0501,3,2011,6,12,2010,5,0501,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,15,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,29,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,3,6,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,1,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,20,12,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,3,2011,4,11,2010,1,0115,33,31,2,2,320,320,9,9,9712,9712
9,0901,3,2011,6,8,2010,9,0901,28,27,2,2,320,320,4,4,9712,9712
14,1420,4,2011,1,2,2010,14,1420,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2011,25,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
11,1101,5,2011,22,12,2010,11,1101,30,33,9,9,320,320,9,1,9712,9712
1,0101,5,2011,6,9,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
19,1902,6,2011,14,12,2010,19,1901,24,25,2,2,320,320,2,2,9712,9712
1,0101,1,2011,11,10,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2011,21,10,2010,1,0101,32,37,2,9,320,320,4,1,9712,9712
1,0108,2,2011,24,11,2010,2,0201,34,30,9,2,320,320,9,4,9712,9712
1,0101,2,2011,17,8,2010,1,0101,30,999,9,9,320,320,9,9,9712,9712
1,0101,3,2011,8,12,2010,1,0101,38,26,2,2,320,320,4,4,9712,9712
1,0101,3,2011,27,8,2010,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,3,2011,22,12,2010,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0114,3,2011,25,8,2010,1,0114,999,999,2,2,320,320,9,9,9712,9712
9,0920,3,2011,17,9,2010,9,0920,35,39,2,2,320,320,9,9,9712,9712
